published_year,crossref_type,code,name,total,avg_score,count_oa,count_gold,count_green,count_bronze,count_hybrid,count_doaj,count_diamond,count_green_only,count_green_only_ignoring_bronze,count_cc_licensed,mean_citations,mean_citations2y
2005,book-chapter,hu,Hungarian,217,0.3302785939266605,36,1,0,35,0,1,0,0,0,1,2.076923076923077,0.07692307692307691
2005,monograph,hu,Hungarian,4,0.9721922725439072,4,0,0,4,0,0,0,0,0,0,1.0,0.0
2005,journal-article,hu,Hungarian,684,0.8209583134613714,304,45,146,215,43,2,2,44,112,39,4.661157024793389,0.5702479338842978
2005,other,hu,Hungarian,6,0.2757436459263166,0,0,0,0,0,0,0,0,0,0,,
2005,book,hu,Hungarian,6,0.8606381267309189,1,0,1,0,0,0,0,1,1,0,11.666666666666668,0.6666666666666667
2005,book-chapter,is,Icelandic,24,0.2362353584418694,0,0,0,0,0,0,0,0,0,0,,
2005,journal-article,is,Icelandic,7,0.8418981305190495,3,2,0,1,2,0,0,0,0,2,,
2005,component,is,Icelandic,3,0.6167763372262319,1,0,0,1,0,0,0,0,0,0,,
2005,proceedings-article,io,Ido,1,0.21438629925251007,0,0,0,0,0,0,0,0,0,0,,
2005,journal-article,ilo,Iloko,2,0.13582895696163177,0,0,0,0,0,0,0,0,0,0,,
2005,book-chapter,ilo,Iloko,1,0.18557734787464142,0,0,0,0,0,0,0,0,0,0,,
2005,component,id,Indonesian,1,0.6069238185882568,1,0,0,1,0,0,0,0,0,0,,
2005,book,id,Indonesian,8,0.4650221820920706,0,0,0,0,0,0,0,0,0,0,1.5,1.0
2005,reference-entry,id,Indonesian,49,0.3632383229477065,0,0,0,0,0,0,0,0,0,0,12.0,12.0
2005,other,id,Indonesian,3,0.3451359073321025,0,0,0,0,0,0,0,0,0,0,1.0,1.0
2005,monograph,id,Indonesian,30,0.7012913634379705,26,26,7,0,26,0,0,0,0,26,2.5,0.5
2005,report,id,Indonesian,1,0.5966777801513672,1,0,0,1,0,0,0,0,0,0,2.0,0.0
2005,journal-issue,id,Indonesian,1,0.22760263085365295,0,0,0,0,0,0,0,0,0,0,,
2005,book-chapter,id,Indonesian,88,0.3738896543668076,0,0,0,0,0,0,0,0,0,0,1.8749999999999998,0.375
2005,proceedings,id,Indonesian,1,0.1601496785879135,0,0,0,0,0,0,0,0,0,0,2.0,0.0
2005,proceedings-article,id,Indonesian,9,0.18532423509491816,0,0,0,0,0,0,0,0,0,0,1.5,0.5
2005,journal-article,id,Indonesian,675,0.652562377083081,536,481,86,45,328,153,115,10,11,488,4.242424242424245,0.2929292929292929
2005,book-chapter,ia,Interlingua,2,0.2757127732038498,0,0,0,0,0,0,0,0,0,0,,
2005,reference-entry,ia,Interlingua,2,0.3080403506755829,0,0,0,0,0,0,0,0,0,0,,
2005,journal-article,ie,Interlingue,1,0.2079770565032959,0,0,0,0,0,0,0,0,0,0,,
2005,reference-entry,ie,Interlingue,6,0.16230105857054392,0,0,0,0,0,0,0,0,0,0,,
2005,reference-entry,ga,Irish,2,0.19100084900856018,0,0,0,0,0,0,0,0,0,0,,
2005,book-chapter,ga,Irish,3,0.5595082094271978,0,0,0,0,0,0,0,0,0,0,,
2005,journal-article,ga,Irish,125,0.5581028342247013,1,1,0,0,0,1,1,0,0,1,17.166666666666664,1.6666666666666665
2005,other,it,Italian,29,0.40775718308728315,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2005,component,it,Italian,19,0.3665377921179721,0,0,0,0,0,0,0,0,0,0,3.0,1.0
2005,journal-issue,it,Italian,1,0.18417738378047943,0,0,0,0,0,0,0,0,0,0,,
2005,proceedings-article,it,Italian,25,0.3252716067433357,3,1,2,0,1,0,0,2,2,1,26.0,1.6666666666666667
2005,reference-book,it,Italian,2,0.5907303243875504,0,0,0,0,0,0,0,0,0,0,,
2005,report,it,Italian,2,0.5507614016532898,0,0,0,0,0,0,0,0,0,0,,
2005,dataset,it,Italian,21,0.299586265924431,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,0.0
2005,book-chapter,it,Italian,1010,0.4945366890123575,33,0,5,28,0,0,0,5,5,0,8.869047619047617,0.8452380952380953
2005,reference-entry,it,Italian,521,0.4098652677749946,2,0,2,0,0,0,0,2,2,0,1.5000000000000002,0.5833333333333335
2005,book,it,Italian,73,0.6661532788652261,11,8,10,1,8,0,0,2,2,9,6.083333333333333,1.2777777777777777
2005,monograph,it,Italian,73,0.6777814961459535,52,34,47,7,34,0,0,11,16,45,11.942857142857141,1.8000000000000003
2005,journal-article,it,Italian,3171,0.59518837758191,1151,801,156,321,484,317,304,29,44,789,10.570247933884296,1.1487603305785123
2005,journal-article,ja,Japanese,8942,0.772510418238869,5977,235,98,5705,185,50,27,37,77,152,4.058688524590166,0.41836065573770503
2005,component,ja,Japanese,22,0.2587115710431879,0,0,0,0,0,0,0,0,0,0,,
2005,book,ja,Japanese,7,0.2529361322522164,0,0,0,0,0,0,0,0,0,0,45.2,1.4
2005,report,ja,Japanese,48,0.30658789630979294,47,0,47,1,0,0,0,46,47,0,1.1666666666666665,0.33333333333333337
2005,journal-issue,ja,Japanese,1,0.15349894762039185,0,0,0,0,0,0,0,0,0,0,,
2005,book-chapter,ja,Japanese,1531,0.366416714160875,26,0,12,14,0,0,0,12,12,1,2.9944751381215466,0.42541436464088406
2005,monograph,ja,Japanese,4,0.4559436831623316,0,0,0,0,0,0,0,0,0,0,18.0,1.0
2005,dataset,ja,Japanese,5,0.2628320187330246,0,0,0,0,0,0,0,0,0,0,3.5,0.5
2005,posted-content,ja,Japanese,2,1.0000479221343994,0,0,0,0,0,0,0,0,0,0,,
2005,proceedings-article,ja,Japanese,683,0.3232276644203184,74,27,46,4,27,0,0,43,43,29,2.336842105263158,0.44210526315789467
2005,other,ja,Japanese,478,0.41911621853148084,8,2,0,6,0,2,0,0,0,2,6.444444444444445,0.0
2005,reference-entry,ja,Japanese,30,0.37532117639978735,0,0,0,0,0,0,0,0,0,0,3.0,2.75
2005,journal-article,jv,Javanese,1,0.1472512185573578,1,0,0,1,0,0,0,0,0,0,22.0,0.0
2005,reference-entry,xal,Kalmyk,1,0.1443183422088623,0,0,0,0,0,0,0,0,0,0,,
2005,journal-article,kn,Kannada,3,0.08945539221167564,1,0,0,1,0,0,0,0,0,0,,
2005,book-chapter,kn,Kannada,7,0.16612420231103894,0,0,0,0,0,0,0,0,0,0,2.0,0.0
2005,reference-entry,kn,Kannada,3,0.081606425344944,0,0,0,0,0,0,0,0,0,0,,
2005,proceedings-article,kn,Kannada,1,0.1712052971124649,0,0,0,0,0,0,0,0,0,0,,
2005,reference-entry,pam,Kapampangan,1,0.3485857844352722,0,0,0,0,0,0,0,0,0,0,,
2005,book-chapter,pam,Kapampangan,1,0.3485857844352722,0,0,0,0,0,0,0,0,0,0,,
2005,journal-article,kk,Kazakh,3,0.2394195149342219,0,0,0,0,0,0,0,0,0,0,,
2005,book-chapter,kk,Kazakh,1,0.963543713092804,0,0,0,0,0,0,0,0,0,0,,
2005,proceedings-article,ko,Korean,2,0.272748127579689,0,0,0,0,0,0,0,0,0,0,,
2005,other,ko,Korean,1,0.45292794704437256,0,0,0,0,0,0,0,0,0,0,,
2005,book-chapter,ko,Korean,61,0.2373869924760256,2,1,0,1,0,1,0,0,0,1,2.3333333333333335,0.3333333333333333
2005,journal-article,ko,Korean,658,0.9482074364408357,298,125,1,173,119,6,1,0,0,125,5.389655172413794,0.15172413793103454
2005,reference-entry,ko,Korean,21,0.19419367788803013,0,0,0,0,0,0,0,0,0,0,,
2005,dataset,ko,Korean,3,0.3377436399459839,0,0,0,0,0,0,0,0,0,0,,
2005,book,ku,Kurdish,1,0.9060034155845642,0,0,0,0,0,0,0,0,0,0,11.0,0.0
2005,book-chapter,ku,Kurdish,1,0.09567443281412125,0,0,0,0,0,0,0,0,0,0,,
2005,reference-entry,ku,Kurdish,2,0.8754422068595886,0,0,0,0,0,0,0,0,0,0,,
2005,report,lo,Lao,3,0.6560671528180441,3,3,0,0,3,0,0,0,0,3,,
2005,reference-entry,la,Latin,38,0.3237495008659991,0,0,0,0,0,0,0,0,0,0,,
2005,other,la,Latin,1,0.3911375403404236,0,0,0,0,0,0,0,0,0,0,,
2005,dataset,la,Latin,2,0.2128780484199524,0,0,0,0,0,0,0,0,0,0,,
2005,component,la,Latin,2,0.2499479576945305,0,0,0,0,0,0,0,0,0,0,3.0,0.0
2005,journal-article,la,Latin,166,0.252446980855192,40,7,1,33,3,4,4,0,1,7,4.315789473684211,0.15789473684210525
2005,book,la,Latin,7,0.42494181011404314,0,0,0,0,0,0,0,0,0,0,67.0,30.666666666666668
2005,book-chapter,la,Latin,193,0.20535399343992142,66,0,1,65,0,0,0,1,1,0,3.7499999999999996,0.25
2005,monograph,la,Latin,3,0.24458543956279755,0,0,0,0,0,0,0,0,0,0,2.0,0.0
2005,monograph,lv,Latvian,1,0.346645325422287,0,0,0,0,0,0,0,0,0,0,,
2005,report,lv,Latvian,1,0.998742938041687,1,0,0,1,0,0,0,0,0,0,,
2005,book-chapter,lv,Latvian,16,0.40380701655521994,0,0,0,0,0,0,0,0,0,0,4.0,0.0
2005,journal-article,lv,Latvian,42,0.6640267702085632,35,21,1,14,21,0,0,0,0,21,11.0,0.0
2005,proceedings-article,lv,Latvian,1,0.9816081523895264,1,0,0,1,0,0,0,0,0,0,,
2005,proceedings,lv,Latvian,1,0.9961917400360107,1,0,0,1,0,0,0,0,0,0,,
2005,book,lv,Latvian,6,0.6076434055964152,2,0,2,0,0,0,0,2,2,0,5.0,0.0
2005,journal-article,li,Limburgan,1,0.4769459068775177,0,0,0,0,0,0,0,0,0,0,,
2005,book-chapter,lt,Lithuanian,17,0.30623500312075896,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,0.0
2005,reference-entry,lt,Lithuanian,4,0.285165436565876,0,0,0,0,0,0,0,0,0,0,,
2005,journal-article,lt,Lithuanian,199,0.7481722746362641,185,150,24,34,40,110,110,1,15,149,19.46875,1.0625000000000002
2005,book,lt,Lithuanian,2,0.3117642104625702,0,0,0,0,0,0,0,0,0,0,5.0,1.0
2005,proceedings-article,lt,Lithuanian,1,0.26233813166618347,0,0,0,0,0,0,0,0,0,0,,
2005,monograph,lt,Lithuanian,10,0.75850862711668,1,1,0,0,1,0,0,0,0,1,1.0,0.0
2005,journal-article,jbo,Lojban,9,0.20169994235038757,0,0,0,0,0,0,0,0,0,0,4.0,0.0
2005,book-chapter,jbo,Lojban,1,0.5703116655349731,0,0,0,0,0,0,0,0,0,0,,
2005,book-chapter,lmo,Lombard,1,0.058127570897340775,0,0,0,0,0,0,0,0,0,0,,
2005,journal-article,lmo,Lombard,3,0.1689606010913849,0,0,0,0,0,0,0,0,0,0,,
2005,book-chapter,nds,Low German,11,0.2494409287517721,0,0,0,0,0,0,0,0,0,0,,
2005,reference-entry,nds,Low German,1,0.1495605707168579,0,0,0,0,0,0,0,0,0,0,,
2005,monograph,nds,Low German,1,0.43114492297172546,0,0,0,0,0,0,0,0,0,0,35.0,35.0
2005,journal-article,nds,Low German,11,0.3629802533171394,2,2,0,0,0,2,2,0,0,2,25.0,1.0
2005,book-chapter,lb,Luxembourgish,5,0.2979810655117035,0,0,0,0,0,0,0,0,0,0,,
2005,journal-article,lb,Luxembourgish,6,0.3235764056444168,0,0,0,0,0,0,0,0,0,0,2.0,0.0
2005,reference-entry,lb,Luxembourgish,3,0.5238214433193207,0,0,0,0,0,0,0,0,0,0,,
2005,book-chapter,mk,Macedonian,5,0.2941368743777275,0,0,0,0,0,0,0,0,0,0,,
2005,journal-article,mk,Macedonian,26,0.5748216704680371,20,19,0,1,9,10,0,0,0,19,1.0,0.0
2005,proceedings-article,mk,Macedonian,201,0.22791393857393696,0,0,0,0,0,0,0,0,0,0,,
2005,journal-article,mg,Malagasy,8,0.24587158858776093,7,0,2,7,0,0,0,0,2,0,,
2005,reference-entry,mg,Malagasy,2,0.4033898562192917,0,0,0,0,0,0,0,0,0,0,,
2005,proceedings-article,ms,Malay,1,0.25181934237480164,0,0,0,0,0,0,0,0,0,0,,
2005,book-chapter,ms,Malay,53,0.34570572005127964,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,0.6666666666666666
2005,reference-entry,ms,Malay,23,0.3336316428106764,0,0,0,0,0,0,0,0,0,0,,
2005,book,ms,Malay,6,0.5490989436705906,0,0,0,0,0,0,0,0,0,0,6.0,0.0
2005,journal-article,ms,Malay,41,0.32926029493895975,13,4,0,9,0,4,4,0,0,4,43.333333333333336,2.7777777777777777
2005,monograph,ms,Malay,8,0.38920523039996624,4,4,0,0,4,0,0,0,0,4,62.66666666666667,0.6666666666666666
2005,book-chapter,ml,Malayalam,4,0.20099961757659912,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2005,journal-article,ml,Malayalam,9,0.20209418402777776,6,0,0,6,0,0,0,0,0,0,,
2005,book-chapter,mr,Marathi,1,0.3653995990753174,0,0,0,0,0,0,0,0,0,0,,
2005,reference-entry,mr,Marathi,1,0.19539129734039307,0,0,0,0,0,0,0,0,0,0,,
2005,reference-entry,min,Minangkabau,29,0.17252863609585267,0,0,0,0,0,0,0,0,0,0,,
2005,book-chapter,min,Minangkabau,1,0.3926151990890503,0,0,0,0,0,0,0,0,0,0,,
2005,journal-article,min,Minangkabau,2,0.47507376968860626,1,0,0,1,0,0,0,0,0,0,,
2005,journal-article,mwl,Mirandese,1,0.12932923436164856,0,0,0,0,0,0,0,0,0,0,,
2005,reference-entry,mwl,Mirandese,1,0.05440808832645416,0,0,0,0,0,0,0,0,0,0,,
2005,journal-article,mn,Mongolian,2,0.06075325980782509,1,0,0,1,0,0,0,0,0,0,,
2005,proceedings-article,no,Norwegian,2,0.3609137535095215,0,0,0,0,0,0,0,0,0,0,,
2005,journal-article,no,Norwegian,1031,0.6791203982773969,170,93,31,62,48,45,45,15,15,91,2.173913043478262,0.39751552795031064
2005,dataset,no,Norwegian,1,0.1466558277606964,0,0,0,0,0,0,0,0,0,0,,
2005,report-series,no,Norwegian,79,0.7614937439749514,46,0,46,0,0,0,0,46,46,0,3.518518518518518,0.25925925925925924
2005,book-chapter,no,Norwegian,73,0.32222148388215943,0,0,0,0,0,0,0,0,0,0,1.0,0.33333333333333337
2005,monograph,no,Norwegian,2,0.4167012870311737,0,0,0,0,0,0,0,0,0,0,66.5,0.5
2005,component,no,Norwegian,65,0.7396809582526865,22,0,1,22,0,0,0,0,1,0,1.0,0.0
2005,journal-issue,no,Norwegian,1,0.7043628692626953,0,0,0,0,0,0,0,0,0,0,,
2005,reference-entry,no,Norwegian,43,0.26966939485350316,0,0,0,0,0,0,0,0,0,0,1.0,1.0
2005,book,no,Norwegian,10,0.5680591359734536,7,0,7,0,0,0,0,7,7,0,33.5,5.666666666666667
2005,report,no,Norwegian,1,0.6789700984954834,1,0,1,0,0,0,0,1,1,0,,
2005,other,no,Norwegian,1,0.26200881600379944,0,0,0,0,0,0,0,0,0,0,5.0,1.0
2005,journal-article,nn,Norwegian Nynorsk,52,0.4982740218536212,9,3,0,6,2,1,1,0,0,3,1.5833333333333335,0.16666666666666666
2005,report-series,nn,Norwegian Nynorsk,2,0.3698638379573822,1,0,1,0,0,0,0,1,1,0,5.5,0.0
2005,book-chapter,nn,Norwegian Nynorsk,12,0.43717557067672413,0,0,0,0,0,0,0,0,0,0,4.0,0.0
2005,reference-entry,nn,Norwegian Nynorsk,7,0.25595823568957193,0,0,0,0,0,0,0,0,0,0,,
2005,component,nn,Norwegian Nynorsk,4,0.4195150062441826,1,0,0,1,0,0,0,0,0,0,,
2005,book-chapter,oc,Occitan,9,0.22896980494260788,1,0,0,1,0,0,0,0,0,0,4.0,4.0
2005,journal-article,oc,Occitan,99,0.25295676870478523,33,0,0,33,0,0,0,0,0,0,1.0,0.0
2005,reference-entry,oc,Occitan,1,0.39006108045578003,0,0,0,0,0,0,0,0,0,0,,
2005,journal-article,or,Oriya,1,0.319527804851532,0,0,0,0,0,0,0,0,0,0,,
2005,book-chapter,or,Oriya,1,0.08400646597146988,0,0,0,0,0,0,0,0,0,0,,
2005,monograph,ps,Pashto,42,0.8563915427242008,38,0,0,38,0,0,0,0,0,0,,
2005,reference-entry,fa,Persian,5,0.20499078333377838,0,0,0,0,0,0,0,0,0,0,,
2005,book,fa,Persian,49,0.5737939768907974,5,0,4,1,0,0,0,4,4,0,11.371428571428572,0.37142857142857144
2005,reference-book,fa,Persian,6,0.5107804760336876,0,0,0,0,0,0,0,0,0,0,7.000000000000001,0.25
2005,journal-article,fa,Persian,102,0.6003728704709634,68,12,0,56,2,10,0,0,0,11,4.6,0.4
2005,book-chapter,fa,Persian,16,0.24378518760204318,0,0,0,0,0,0,0,0,0,0,1.0,1.0
2005,monograph,fa,Persian,182,0.8584366643821798,156,0,0,156,0,0,0,0,0,0,494.0,11.0
2005,journal-article,pms,Piemontese,1,0.07667567580938339,0,0,0,0,0,0,0,0,0,0,,
2005,reference-entry,pms,Piemontese,1,0.148446723818779,0,0,0,0,0,0,0,0,0,0,,
2005,reference-book,pl,Polish,1,0.45228445529937744,0,0,0,0,0,0,0,0,0,0,,
2005,monograph,pl,Polish,5,0.6558344066143036,2,2,0,0,2,0,0,0,0,2,247.0,7.0
2005,other,pl,Polish,9,0.34222063504987293,0,0,0,0,0,0,0,0,0,0,,
2005,book,pl,Polish,17,0.5085352142067516,1,0,1,0,0,0,0,1,1,0,37.76923076923077,1.6153846153846154
2005,dataset,pl,Polish,4,0.3443650845438242,0,0,0,0,0,0,0,0,0,0,,
2005,proceedings-article,pl,Polish,3,0.4112950265407562,0,0,0,0,0,0,0,0,0,0,,
2005,book-chapter,pl,Polish,191,0.42762311992688956,1,0,1,0,0,0,0,1,1,0,1.894736842105263,0.15789473684210525
2005,reference-entry,pl,Polish,84,0.3286607641549337,0,0,0,0,0,0,0,0,0,0,1.5,1.25
2005,journal-article,pl,Polish,829,0.8139113867149855,565,269,36,292,138,131,131,4,11,266,11.74468085106383,0.7553191489361702
2005,report,pt,Portuguese,8,0.881788108497858,7,0,7,3,0,0,0,4,7,1,1.0,0.0
2005,proceedings,pt,Portuguese,3,0.7257407307624817,0,0,0,0,0,0,0,0,0,0,,
2005,book-chapter,pt,Portuguese,575,0.6610618505011432,170,23,7,145,23,0,0,2,7,24,12.829787234042552,0.425531914893617
2005,reference-entry,pt,Portuguese,189,0.41104872406475135,0,0,0,0,0,0,0,0,0,0,1.25,0.5
2005,other,pt,Portuguese,10,0.37634747177362443,0,0,0,0,0,0,0,0,0,0,,
2005,component,pt,Portuguese,1,0.46163782477378845,0,0,0,0,0,0,0,0,0,0,,
2005,proceedings-article,pt,Portuguese,548,0.8746209214067587,154,68,6,82,68,0,0,4,4,69,1.8571428571428574,0.2857142857142857
2005,book,pt,Portuguese,53,0.7210535255243193,17,3,4,11,3,0,0,3,4,3,8.375,0.37500000000000006
2005,reference-book,pt,Portuguese,3,0.34306087096532184,0,0,0,0,0,0,0,0,0,0,9.0,0.33333333333333337
2005,journal-article,pt,Portuguese,14102,0.8871031435135996,12793,11411,8052,1265,3701,7710,4964,117,348,11375,8.07949249093734,0.3158984981874676
2005,monograph,pt,Portuguese,66,0.8091038009434033,19,17,16,0,17,0,0,2,2,18,10.18181818181818,0.3030303030303031
2005,dataset,pt,Portuguese,1,0.3010904788970947,0,0,0,0,0,0,0,0,0,0,,
2005,book-chapter,pa,Punjabi,2,0.13816748186945915,0,0,0,0,0,0,0,0,0,0,,
2005,reference-entry,pa,Punjabi,2,0.24639074504375458,0,0,0,0,0,0,0,0,0,0,,
2005,journal-article,pa,Punjabi,1,0.16007263958454132,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2005,journal-article,qu,Quechua,1,0.2331678420305252,1,0,0,1,0,0,0,0,0,0,10.0,0.0
2005,reference-entry,ro,Romanian,19,0.34270374869045467,0,0,0,0,0,0,0,0,0,0,,
2005,book-chapter,ro,Romanian,168,0.19823845356170616,1,1,0,0,1,0,0,0,0,1,1.6666666666666667,1.1666666666666667
2005,proceedings-article,ro,Romanian,1,0.15420474112033844,0,0,0,0,0,0,0,0,0,0,,
2005,journal-article,ro,Romanian,43,0.3490640644070714,6,3,1,3,3,0,0,0,0,3,18.57142857142857,1.4285714285714286
2005,monograph,ro,Romanian,1,0.4642235040664673,0,0,0,0,0,0,0,0,0,0,,
2005,journal-article,rm,Romansh,1,0.2981618642807007,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2005,book-chapter,ru,Russian,354,0.35589075088500977,12,0,1,11,0,0,0,1,1,0,5.0,0.4800000000000001
2005,book,ru,Russian,24,0.6732809450477361,3,0,1,2,0,0,0,1,1,0,54.0,1.4285714285714286
2005,reference-entry,ru,Russian,48,0.2947397225846848,0,0,0,0,0,0,0,0,0,0,1.9999999999999998,1.5
2005,monograph,ru,Russian,10,0.694536355137825,1,0,0,1,0,0,0,0,0,0,13.0,2.0
2005,report,ru,Russian,2,0.30309349298477173,1,0,1,0,0,0,0,1,1,0,3.0,0.0
2005,other,ru,Russian,6,0.4511971672375997,0,0,0,0,0,0,0,0,0,0,,
2005,component,ru,Russian,7,0.56271045761449,0,0,0,0,0,0,0,0,0,0,,
2005,dataset,ru,Russian,2,0.3707372546195984,0,0,0,0,0,0,0,0,0,0,,
2005,reference-book,ru,Russian,1,0.5613446831703186,0,0,0,0,0,0,0,0,0,0,2.0,0.0
2005,proceedings-article,ru,Russian,26,0.2276066639102422,4,2,2,0,2,0,0,2,2,2,17.0,1.0
2005,journal-article,ru,Russian,2013,0.6635631916834474,1225,342,15,876,128,214,185,7,10,339,4.513556618819775,0.5390749601275917
2005,proceedings,ru,Russian,4,0.941111609339714,0,0,0,0,0,0,0,0,0,0,,
2005,book-chapter,sr,Serbian,96,0.3805520762689411,9,0,1,8,0,0,0,1,1,0,1.3571428571428572,0.21428571428571427
2005,proceedings-article,sr,Serbian,2,0.37027885019779205,0,0,0,0,0,0,0,0,0,0,,
2005,journal-article,sr,Serbian,64,0.32289812527596956,34,17,10,17,3,14,6,0,0,16,2.0,0.0
2005,report,sr,Serbian,1,0.09637777507305145,1,0,0,1,0,0,0,0,0,0,3.0,0.0
2005,component,sr,Serbian,2,0.37628956884145737,0,0,0,0,0,0,0,0,0,0,,
2005,reference-entry,sr,Serbian,11,0.2666400914842432,0,0,0,0,0,0,0,0,0,0,,
2005,book-chapter,sh,Serbo-Croatian,14,0.30792417590107235,1,0,0,1,0,0,0,0,0,0,,
2005,book,sh,Serbo-Croatian,2,0.49936749041080475,1,1,1,0,1,0,0,0,0,1,1.0,0.0
2005,journal-article,sh,Serbo-Croatian,52,0.3967075049877167,40,27,16,10,5,22,20,3,3,25,2.2,0.2
2005,other,sh,Serbo-Croatian,1,0.33704936504364014,0,0,0,0,0,0,0,0,0,0,,
2005,reference-entry,sh,Serbo-Croatian,6,0.34671319524447125,0,0,0,0,0,0,0,0,0,0,,
2005,reference-entry,sd,Sindhi,2,0.34776949882507324,0,0,0,0,0,0,0,0,0,0,,
2005,journal-article,sd,Sindhi,1,0.32978710532188416,1,0,0,1,0,0,0,0,0,0,,
2005,reference-entry,si,Sinhala,1,0.09957551211118698,0,0,0,0,0,0,0,0,0,0,,
2005,book-chapter,si,Sinhala,2,0.22979429364204407,0,0,0,0,0,0,0,0,0,0,,
2005,reference-entry,sk,Slovak,10,0.19144718050956727,0,0,0,0,0,0,0,0,0,0,,
2005,book-chapter,sk,Slovak,12,0.21098987944424152,0,0,0,0,0,0,0,0,0,0,,
2005,proceedings-article,sk,Slovak,2,0.13792967796325684,0,0,0,0,0,0,0,0,0,0,,
2005,journal-article,sk,Slovak,40,0.5587546173483131,23,6,2,17,4,2,2,0,0,4,3.0,0.0
2005,book,sl,Slovenian,8,0.44925571233034134,5,3,2,0,3,0,0,2,2,5,5.5,0.5
2005,reference-entry,sl,Slovenian,13,0.26818892932855165,0,0,0,0,0,0,0,0,0,0,,
2005,journal-article,sl,Slovenian,264,0.6442997382784429,174,157,9,16,6,151,150,1,1,157,2.8437500000000004,0.40624999999999994
2005,component,sl,Slovenian,1,0.32972046732902527,0,0,0,0,0,0,0,0,0,0,,
2005,other,sl,Slovenian,2,0.30562321841716766,0,0,0,0,0,0,0,0,0,0,,
2005,book-chapter,sl,Slovenian,28,0.2581082425479378,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2005,monograph,sl,Slovenian,4,0.7811147645115852,4,4,3,0,4,0,0,0,0,4,3.5,0.0
2005,dataset,es,Spanish,34,0.2941652431207544,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2005,journal-article,es,Spanish,24217,0.7589491847314134,13356,10463,6415,2269,5767,4696,4184,624,993,10278,5.53303504847129,0.6692020879940342
2005,reference-book,es,Spanish,1,0.29727739095687866,0,0,0,0,0,0,0,0,0,0,8.0,1.0
2005,other,es,Spanish,21,0.4521137986864362,1,0,0,1,0,0,0,0,0,0,1.75,0.5
2005,book,es,Spanish,179,0.7646196220673661,44,36,8,4,36,0,0,4,4,36,5.880597014925374,0.6417910447761194
2005,proceedings-article,es,Spanish,60,0.4899926920731863,6,2,4,1,2,0,0,3,4,4,13.375,1.625
2005,report,es,Spanish,86,0.8218067265873732,45,9,35,12,9,0,0,24,30,9,3.7199999999999998,0.6000000000000001
2005,component,es,Spanish,95,0.7920264636999681,4,0,4,0,0,0,0,4,4,0,1.1666666666666665,0.16666666666666669
2005,book-chapter,es,Spanish,2640,0.6434539576879503,144,1,40,114,1,0,0,29,40,9,2.9999999999999996,0.3684210526315791
2005,report-series,es,Spanish,33,0.8600775382735513,3,3,0,0,3,0,0,0,0,3,,
2005,book-part,es,Spanish,1,0.7922012805938721,0,0,0,0,0,0,0,0,0,0,,
2005,monograph,es,Spanish,94,0.7491667039216835,30,20,10,6,20,0,0,4,4,22,8.377777777777778,0.8888888888888887
2005,reference-entry,es,Spanish,488,0.3381216822680634,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,0.0
2005,journal-article,su,Sundanese,1,0.1087283119559288,0,0,0,0,0,0,0,0,0,0,2.0,0.0
2005,book-chapter,sw,Swahili,3,0.3086036543051402,0,0,0,0,0,0,0,0,0,0,,
2005,reference-entry,sw,Swahili,3,0.6560783982276917,0,0,0,0,0,0,0,0,0,0,,
2005,report,sw,Swahili,1,0.4637809693813324,1,0,0,1,0,0,0,0,0,0,1.0,1.0
2005,journal-article,sw,Swahili,6,0.1096337785323461,4,0,1,4,0,0,0,0,1,0,,
2005,report-series,sv,Swedish,3,0.4473894089460373,1,0,1,0,0,0,0,1,1,0,4.0,0.0
2005,proceedings-article,sv,Swedish,5,0.5472736179828643,1,1,0,0,1,0,0,0,0,1,11.0,1.5
2005,monograph,sv,Swedish,2,0.2112666666507721,0,0,0,0,0,0,0,0,0,0,11.5,1.5
2005,dataset,sv,Swedish,2,0.5813863128423691,0,0,0,0,0,0,0,0,0,0,,
2005,book-part,sv,Swedish,1,0.14308083057403564,0,0,0,0,0,0,0,0,0,0,,
2005,journal-article,sv,Swedish,439,0.48924663012893993,153,73,11,79,54,19,16,1,3,45,7.300000000000002,0.7875
2005,book,sv,Swedish,13,0.5275489814006366,7,0,7,0,0,0,0,7,7,0,26.5,0.5
2005,book-chapter,sv,Swedish,205,0.3123570883782898,2,2,0,0,1,1,0,0,0,2,1.0,0.33333333333333337
2005,other,sv,Swedish,3,0.2928663690884908,0,0,0,0,0,0,0,0,0,0,1.0,0.0
2005,journal-issue,sv,Swedish,1,0.38373926281929016,0,0,0,0,0,0,0,0,0,0,,
2005,reference-entry,sv,Swedish,67,0.29936201314427957,0,0,0,0,0,0,0,0,0,0,,
2005,component,sv,Swedish,104,0.7352920363728817,41,0,1,40,0,0,0,1,1,0,1.5,0.0
